H_Stride Length,H_Toe Height,H_Stride Duration,H_Swingphase Duration,H_Stancephase Duration,F_Stride Length,F_Toe Height,F_Stride Duration,F_Swingphase Duration,F_Stancephase Duration
6.913,1.9599,0.8,0.1375,0.6625,2.666,0.78255,0.625,0.0625,0.5625
5.611,2.1996,0.7875,0.1,0.6875,4.34,0.9306,0.6,0.0875,0.5125
7.471,1.1985,1.325,0.15,1.175,3.441,0.93765,0.6625,0.0625,0.6
6.727,1.26195,1,0.125,0.875,4.929,0.846,0.6625,0.1,0.5625
8.401,1.551,1.025,0.2875,0.7375,3.999,0.6486,0.5125,0.0875,0.425
6.634,1.128,1.075,0.1,0.975,2.883,0.7332,0.3,0.075,0.225
7.626,0.846,1.9375,0.1,1.8375,2.759,1.0434,0.5,0.0375,0.4625
8.68,0.4935,0.75,0.1375,0.6125,2.201,0.6204,0.425,0.075,0.35
3.906,0.41595,1.2,0.075,1.125,3.1,0.705,0.4875,0.075,0.4125
5.952,0.6063,0.5625,0.125,0.4375,4.433,0.48645,0.625,0.075,0.55
6.851,0.74025,0.6125,0.0875,0.525,3.1,0.95175,0.6,0.0875,0.5125
4.991,0.9306,0.9625,0.25,0.7125,4.681,0.9024,0.7375,0.15,0.5875
6.944,0.68385,0.7625,0.175,0.5875,3.534,1.2831,0.7375,0.1625,0.575
5.332,0.2679,0.9,0.0875,0.8125,4.681,1.3959,0.55,0.175,0.375
6.82,2.1855,1.0375,0.1375,0.9,1.426,0.92355,0.375,0.0875,0.2875
6.262,1.2408,0.5,0.1375,0.3625,1.24,0.987,0.4,0.0875,0.3125
5.828,2.0163,0.8625,0.125,0.7375,3.317,0.8601,0.5125,0.1,0.4125
6.696,0.82485,0.5625,0.1,0.4625,5.487,1.7766,0.775,0.2125,0.5625
5.735,0.54285,0.6875,0.1,0.5875,2.232,0.6486,0.575,0.0875,0.4875
3.72,0.8883,0.4125,0.0875,0.325,3.565,1.1844,0.55,0.0625,0.4875
3.937,0.423,0.9,0.1125,0.7875,3.348,0.6486,0.5,0.075,0.425
6.448,1.1844,1.1875,0.1125,1.075,3.968,0.86715,0.6625,0.0875,0.575
6.944,0.7755,1.0375,0.15,0.8875,3.565,0.705,0.4,0.1,0.3
5.89,1.47345,1,0.1375,0.8625,1.643,0.5217,0.3,0.075,0.225
7.595,0.5781,1.6,0.2125,1.3875,3.007,0.5922,0.4875,0.0625,0.425
2.728,0.17625,0.8375,0.1,0.7375,3.41,0.7755,0.475,0.075,0.4
6.386,0.37365,0.875,0.0875,0.7875,4.092,0.7614,0.5,0.075,0.425
3.72,0.57105,0.3625,0.075,0.2875,2.542,1.0293,0.6125,0.075,0.5375
3.441,0.4371,0.4125,0.1,0.3125,4.371,0.7896,0.5375,0.0875,0.45
1.3095,0.5015,0.575,0.175,0.4,1.488,0.5076,0.2625,0.075,0.1875
4.074,1.003,0.9375,0.2,0.7375,1.24,0.3807,0.225,0.075,0.15
3.4338,1.13575,0.4625,0.0875,0.375,3.534,0.5499,0.3375,0.075,0.2625
4.5687,1.172625,0.925,0.225,0.7,3.131,0.7191,0.6625,0.0625,0.6
3.6084,0.767,0.6875,0.075,0.6125,3.348,0.83895,0.4125,0.075,0.3375
5.5581,1.261125,0.7,0.15,0.55,1.581,0.423,0.2625,0.075,0.1875
3.5211,0.944,0.675,0.0875,0.5875,2.604,0.54285,0.375,0.0625,0.3125
3.7248,0.9735,0.4625,0.1,0.3625,2.883,0.705,0.5,0.05,0.45
5.1798,1.07675,0.825,0.1625,0.6625,2.418,0.423,0.35,0.0375,0.3125
3.8703,0.9735,1.225,0.175,1.05,2.945,0.3384,0.4625,0.0625,0.4
4.7433,1.298,1.175,0.2625,0.9125,3.875,0.6204,0.65,0.1125,0.5375
3.8412,1.298,1,0.1875,0.8125,3.1,0.54285,0.3875,0.0875,0.3
3.8121,0.944,0.45,0.15,0.3,3.286,0.846,0.5125,0.0625,0.45
1.8915,0.66375,1.125,0.0875,1.0375,4.743,0.8883,0.325,0.175,0.15
5.4126,1.0325,0.625,0.2125,0.4125,0.434,0.85305,0.4125,0.075,0.3375
2.9973,0.774375,0.9125,0.25,0.6625,3.007,1.3113,0.85,0.375,0.475
4.4814,0.3835,1.2,0.375,0.825,3.317,1.48755,0.6375,0.2375,0.4
2.4153,0.803875,0.725,0.1375,0.5875,3.441,0.61335,0.5375,0.0625,0.475
5.2962,1.239,0.75,0.1,0.65,3.565,1.0152,0.5875,0.075,0.5125
5.4417,0.48675,0.8,0.175,0.625,3.472,0.62745,0.5375,0.0875,0.45
5.3253,0.84075,0.7125,0.1125,0.6,3.1,1.23375,0.4,0.0625,0.3375
4.3068,1.216875,1.025,0.075,0.95,2.821,0.57105,0.5375,0.0875,0.45
5.8491,0.656375,1.2,0.2,1,4.092,1.0998,0.55,0.0375,0.5125
3.8121,2.006,1.2625,0.1375,1.125,3.565,0.7614,0.55,0.1,0.45
5.238,1.895375,1.0625,0.1625,0.9,3.038,0.5922,0.45,0.1,0.35
4.656,1.910125,0.625,0.15,0.475,2.728,0.6486,0.5,0.05,0.45
2.2989,0.582625,0.7625,0.2125,0.55,3.286,0.89535,0.55,0.075,0.475
3.8703,1.674125,0.45,0.1125,0.3375,4.495,1.0716,0.675,0.1,0.575
4.1613,2.042875,1.0875,0.1625,0.925,3.441,1.16325,0.5875,0.075,0.5125
3.5793,1.688875,0.9125,0.2,0.7125,3.224,0.6063,0.25,0.05,0.2
1.6296,0.479375,0.6625,0.1125,0.55,2.387,0.75435,0.5875,0.0625,0.525
2.4444,2.205125,0.575,0.1125,0.4625,4.836,1.07865,0.5875,0.1625,0.425
2.9391,0.75225,0.625,0.075,0.55,2.015,0.5499,0.4125,0.1,0.3125
3.4338,1.37175,0.975,0.1375,0.8375,2.542,0.68385,0.45,0.1125,0.3375
5.3835,1.629875,0.95,0.1875,0.7625,1.891,0.1692,0.4,0.125,0.275
6.7221,0.944,1.2,0.125,1.075,3.441,0.40185,0.3625,0.1125,0.25
7.1295,0.862875,1.3625,0.1875,1.175,2.48,0.61335,0.425,0.075,0.35
3.4047,1.939625,1.025,0.175,0.85,4.216,0.59925,0.6375,0.125,0.5125
2.7936,0.885,0.675,0.175,0.5,3.193,0.5499,0.5625,0.075,0.4875
6.0237,0.877625,0.9125,0.125,0.7875,3.875,0.44415,0.3625,0.1,0.2625
2.6772,0.774375,0.75,0.1,0.65,3.999,0.50055,0.5,0.1875,0.3125
4.7142,0.921875,1.0125,0.1125,0.9,1.829,0.35955,0.5,0.1625,0.3375
5.9946,0.730125,0.8125,0.15,0.6625,3.379,0.2961,0.5,0.2125,0.2875
2.8227,0.508875,0.525,0.0875,0.4375,3.286,0.64155,0.525,0.1125,0.4125
3.2592,0.184375,0.2875,0.125,0.1625,1.922,0.23265,0.2625,0.05,0.2125
4.619,1.34655,0.7625,0.1,0.6625,5.921,0.8319,0.725,0.0625,0.6625
5.518,1.1985,0.7625,0.1,0.6625,5.673,0.7332,0.6375,0.1125,0.525
3.72,1.6215,0.975,0.1125,0.8625,5.673,1.09275,0.8125,0.1,0.7125
6.541,1.1562,1.025,0.1625,0.8625,5.425,0.8742,0.525,0.1,0.425
6.758,1.128,0.625,0.0875,0.5375,2.48,1.14915,0.6375,0.0875,0.55
3.968,1.4382,0.8875,0.1875,0.7,5.487,1.23375,0.6875,0.1125,0.575
5.797,1.36065,1,0.175,0.825,4.743,1.61445,0.775,0.075,0.7
5.022,1.40295,0.9,0.0875,0.8125,5.735,0.8742,1.05,0.225,0.825
5.58,1.0857,0.5,0.0875,0.4125,5.177,1.1562,0.9,0.1125,0.7875
1.922,0.423,1.35,0.1375,1.2125,6.014,0.7332,0.7125,0.15,0.5625
5.549,1.269,1,0.3625,0.6375,5.704,0.9588,0.8375,0.1375,0.7
3.472,0.7473,0.875,0.0875,0.7875,5.735,0.9024,0.65,0.125,0.525
9.083,1.7625,1.525,0.5125,1.0125,4.774,1.0152,0.825,0.1,0.725
3.565,1.974,0.8625,0.175,0.6875,5.952,0.71205,0.8625,0.15,0.7125
4.805,1.2267,1.875,0.1125,1.7625,4.805,1.0716,0.65,0.1,0.55
7.068,1.1985,0.7125,0.1375,0.575,2.139,0.17625,0.5,0.0375,0.4625
4.464,1.20555,0.6,0.1125,0.4875,4.03,1.0998,0.4875,0.0875,0.4
1.581,0.6627,0.8375,0.175,0.6625,5.983,1.0998,0.8375,0.175,0.6625
4.526,1.67085,1.3125,0.2375,1.075,5.177,0.79665,0.8375,0.1125,0.725
5.642,1.30425,0.7,0.5125,0.1875,4.216,0.8742,0.8625,0.1125,0.75
6.107,1.33245,0.775,0.15,0.625,5.456,0.9588,0.65,0.1375,0.5125
4.743,1.3254,0.8625,0.1,0.7625,1.953,0.54285,0.4625,0.0625,0.4
5.456,0.6627,0.6875,0.3375,0.35,4.867,1.41,0.8375,0.1,0.7375
4.123,0.5922,0.5375,0.1625,0.375,5.425,0.987,0.7625,0.1125,0.65
3.1,1.14915,0.725,0.2125,0.5125,5.394,0.79665,0.8375,0.275,0.5625
3.038,1.0575,0.4875,0.1125,0.375,3.131,1.269,0.7,0.075,0.625
4.247,1.269,0.6625,0.0875,0.575,2.48,0.30315,0.2375,0.05,0.1875
4.278,1.0152,0.8125,0.1625,0.65,2.139,0.28905,0.2375,0.0375,0.2
6.51,1.551,0.5375,0.1125,0.425,2.139,0.2538,0.4625,0.0375,0.425
5.084,0.8319,0.9625,0.125,0.8375,6.324,0.82485,0.725,0.2125,0.5125
5.704,1.6215,0.6875,0.175,0.5125,4.247,0.66975,0.8375,0.15,0.6875
5.022,1.551,0.8375,0.15,0.6875,3.596,0.987,0.675,0.05,0.625
4.929,1.5228,0.9875,0.175,0.8125,6.107,1.23375,0.225,0.05,0.175
4.123,1.27605,0.8,0.075,0.725,2.511,0.82485,0.45,0.05,0.4
5.642,1.3818,0.5875,0.1125,0.475,2.604,1.0998,0.3125,0.0625,0.25
2.201,0.74025,0.8125,0.175,0.6375,1.674,0.86715,0.325,0.0875,0.2375
4.247,1.50165,0.5,0.125,0.375,3.782,1.5792,0.775,0.075,0.7
6.789,1.27605,1.275,0.2375,1.0375,5.394,1.269,0.7625,0.0625,0.7
5.146,1.5228,0.825,0.125,0.7,4.681,0.7614,0.6625,0.125,0.5375
6.014,1.34655,0.6625,0.0875,0.575,4.557,1.29015,0.475,0.05,0.425
5.27,1.3113,0.8375,0.0875,0.75,4.278,1.1703,0.6625,0.175,0.4875
6.014,0.5358,0.65,0.1125,0.5375,3.131,0.68385,0.6,0.1875,0.4125
6.572,0.79665,0.925,0.1,0.825,4.526,1.2267,0.5125,0.1125,0.4
5.146,1.14915,0.975,0.2125,0.7625,3.317,0.9306,0.9375,0.2,0.7375
3.689,1.23375,1.075,0.1,0.975,5.208,0.846,0.475,0.1,0.375
4.619,1.31835,0.55,0.2125,0.3375,5.115,1.3254,0.6125,0.2,0.4125
5.363,1.9881,1.1125,0.1,1.0125,3.069,1.3536,0.7125,0.05,0.6625
5.859,1.1562,0.7875,0.125,0.6625,4.495,0.7896,0.65,0.1375,0.5125
4.898,0.9306,0.8875,0.2125,0.675,3.1,0.564,0.6125,0.125,0.4875
3.906,0.8601,0.85,0.0875,0.7625,5.704,0.69795,1.05,0.1625,0.8875
8.153,1.5792,0.9625,0.15,0.8125,5.952,0.9588,0.8625,0.15,0.7125
5.58,1.833,0.6125,0.225,0.3875,5.735,0.74025,0.675,0.1,0.575
2.356,0.8178,1.2,0.4625,0.7375,6.634,0.7473,0.7875,0.2125,0.575
2.449,0.69795,0.6875,0.2125,0.475,3.813,0.76845,0.7,0.1625,0.5375
2.821,1.0011,0.5875,0.125,0.4625,4.309,1.10685,0.55,0.1,0.45
6.324,1.269,0.7125,0.1,0.6125,3.937,1.3536,0.9,0.175,0.725
3.6084,1.46025,1.8375,0.1,1.7375,5.983,0.65565,0.4875,0.1375,0.35
4.8306,1.497125,0.4375,0.1,0.3375,2.79,0.74025,0.6375,0.275,0.3625
5.9655,1.0915,0.525,0.1125,0.4125,3.224,0.9588,0.8125,0.375,0.4375
5.5872,1.556125,1.8875,0.4,1.4875,3.72,0.6627,0.625,0.175,0.45
5.8491,1.482375,0.4625,0.1875,0.275,3.875,0.66975,0.6,0.25,0.35
4.5687,1.31275,0.65,0.3125,0.3375,2.17,1.8048,0.4375,0.0375,0.4
4.2195,0.75225,0.7875,0.075,0.7125,3.069,0.8742,0.5,0.0625,0.4375
4.5105,0.885,1.0375,0.075,0.9625,4.154,1.0434,0.5,0.125,0.375
4.9179,0.4425,1.2875,0.625,0.6625,2.976,0.9024,0.55,0.075,0.475
4.5396,1.34225,1.1,0.0875,1.0125,3.224,1.3254,0.6625,0.1375,0.525
4.2777,1.7405,1.2875,0.3,0.9875,3.131,1.0434,0.5375,0.0875,0.45
6.984,1.90275,1.5,0.1,1.4,3.999,1.02225,0.7,0.2125,0.4875
7.2168,1.28325,1.3375,0.1375,1.2,4.34,0.89535,0.625,0.1875,0.4375
5.7327,0.826,1.0875,0.075,1.0125,3.503,0.987,0.6125,0.1125,0.5
5.0925,1.593,1.3375,0.3,1.0375,3.255,0.92355,0.6,0.1375,0.4625
5.6745,1.644625,0.4,0.175,0.225,4.03,0.846,0.5625,0.125,0.4375
6.0819,1.364375,1.3375,0.15,1.1875,4.123,1.0434,0.575,0.0875,0.4875
5.1216,0.885,1.35,0.125,1.225,3.968,1.7766,0.45,0.05,0.4
8.4099,0.907125,1.275,0.1875,1.0875,2.325,0.7332,0.525,0.0375,0.4875
6.5766,0.885,1.325,0.1,1.225,4.588,0.90945,0.55,0.0875,0.4625
5.7327,1.187375,0.8875,0.0875,0.8,4.619,1.16325,0.7,0.1125,0.5875
5.529,1.010375,1.325,0.075,1.25,4.898,1.0434,0.575,0.1875,0.3875
5.1798,1.28325,1.2125,0.1125,1.1,2.976,1.7061,0.3125,0.05,0.2625
6.6639,1.1505,0.8375,0.1125,0.725,1.767,0.9024,0.575,0.0625,0.5125
5.238,1.261125,0.7,0.075,0.625,5.022,0.78255,0.675,0.1125,0.5625
4.5978,1.452875,0.75,0.0875,0.6625,3.441,0.564,0.6375,0.0875,0.55
4.2486,1.593,1.35,0.0875,1.2625,5.859,0.9729,0.6125,0.1625,0.45
6.2565,1.069375,0.825,0.1,0.725,4.123,1.0998,0.6375,0.05,0.5875
3.7248,0.59,0.575,0.175,0.4,5.518,0.93765,0.4875,0.0625,0.425
5.8491,1.3275,0.9625,0.125,0.8375,4.433,1.3536,0.875,0.05,0.825
6.1983,1.13575,0.6625,0.1625,0.5,4.867,1.1844,0.7125,0.1,0.6125
3.9867,1.6815,0.3125,0.1,0.2125,5.27,0.987,0.65,0.1125,0.5375
4.8015,0.8555,0.525,0.1,0.425,4.34,0.9165,0.5,0.0625,0.4375
5.8782,0.92925,0.8625,0.125,0.7375,4.402,1.269,0.55,0.075,0.475
4.2195,1.63725,1.025,0.0875,0.9375,4.371,1.1844,0.8875,0.1,0.7875
4.0158,1.408625,0.5375,0.15,0.3875,4.371,0.987,0.6125,0.0625,0.55
4.3068,1.718375,0.6,0.275,0.325,4.991,1.2972,0.6625,0.05,0.6125
8.1189,1.2095,0.5125,0.3,0.2125,4.433,1.0716,0.75,0.075,0.675
6.82,2.1432,1.4125,0.1125,1.3,1.953,1.2267,0.6875,0.05,0.6375
8.959,2.3406,0.9375,0.1125,0.825,5.363,1.0152,0.825,0.075,0.75
7.44,1.7625,0.65,0.1,0.55,4.743,0.705,0.5375,0.1,0.4375
6.014,1.551,1.125,0.075,1.05,4.061,0.7896,0.625,0.0875,0.5375
8.432,1.8189,0.9625,0.1,0.8625,6.231,1.2408,0.4875,0.1375,0.35
6.603,1.8471,0.9125,0.1,0.8125,1.643,0.75435,0.5625,0.05,0.5125
7.533,1.69905,1.2375,0.0875,1.15,5.146,0.5076,0.5125,0.1,0.4125
10.075,1.6638,1.325,0.1125,1.2125,3.813,1.2408,0.725,0.125,0.6
8.339,1.7766,0.8125,0.1,0.7125,3.658,0.9024,0.475,0.0625,0.4125
7.316,1.6638,1,0.125,0.875,2.976,0.79665,0.575,0.15,0.425
7.905,1.4805,1.025,0.075,0.95,3.193,0.7332,0.4125,0.075,0.3375
7.626,0.564,1.1375,0.1,1.0375,3.968,1.0716,0.825,0.1375,0.6875
7.006,1.45935,0.975,0.075,0.9,3.937,0.7614,0.4375,0.05,0.3875
6.975,1.8048,0.775,0.125,0.65,3.41,0.7614,0.5625,0.1,0.4625
7.564,1.61445,1.125,0.0875,1.0375,3.906,0.846,0.45,0.05,0.4
7.626,1.2408,1.025,0.0875,0.9375,2.79,0.74025,0.5875,0.125,0.4625
9.61,2.0163,1.2375,0.1,1.1375,2.759,0.81075,0.5875,0.1125,0.475
8.773,1.91055,0.9125,0.1125,0.8,4.743,0.8037,0.45,0.125,0.325
6.231,2.09385,1.2,0.1375,1.0625,4.929,1.1844,0.7375,0.075,0.6625
8.649,2.0445,0.6375,0.1,0.5375,5.177,1.0434,0.55,0.0625,0.4875
6.262,1.34655,1.125,0.0875,1.0375,3.472,1.4664,0.4625,0.1,0.3625
8.587,1.98105,1,0.0875,0.9125,3.41,1.1844,0.6,0.0625,0.5375
8.246,1.7343,1.0125,0.0875,0.925,3.534,0.705,0.5125,0.1125,0.4
6.665,1.41,1,0.1125,0.8875,3.069,0.74025,0.575,0.05,0.525
8.153,2.3406,0.975,0.1125,0.8625,3.658,0.846,0.4,0.1,0.3
4.712,1.8189,0.95,0.175,0.775,3.007,1.2408,0.75,0.075,0.675
6.851,2.05155,0.9625,0.1125,0.85,4.867,0.987,0.5875,0.075,0.5125
5.363,1.41,0.9375,0.225,0.7125,3.875,0.61335,0.3875,0.0875,0.3
7.688,2.19255,0.9125,0.1,0.8125,3.162,0.86715,0.8875,0.0875,0.8
8.029,2.0586,1.3875,0.1375,1.25,4.619,0.564,0.5,0.1125,0.3875
7.316,1.692,0.7125,0.125,0.5875,5.425,0.9729,0.425,0.1,0.325
7.223,2.13615,0.95,0.1,0.85,2.263,1.128,0.775,0.0875,0.6875
5.673,0.93765,0.725,0.075,0.65,5.394,0.9024,0.525,0.1,0.425
7.068,2.07975,0.8,0.125,0.675,3.441,0.8178,0.3625,0.1,0.2625
4.65,1.5228,1.175,0.1125,1.0625,3.1,1.1562,0.7125,0.075,0.6375
6.727,1.61445,0.75,0.125,0.625,4.805,0.8178,0.5,0.0875,0.4125
6.262,1.98105,1.225,0.125,1.1,1.705,0.8742,0.4625,0.1125,0.35
5.735,1.75545,0.7875,0.1,0.6875,5.022,1.1562,0.6,0.125,0.475
6.572,1.99515,0.9125,0.0875,0.825,2.945,1.1844,0.5625,0.1125,0.45
8.246,1.8753,1.15,0.1375,1.0125,4.402,1.2126,0.6125,0.0875,0.525
6.541,1.269,0.4875,0.1125,0.375,3.131,0.9447,0.35,0.075,0.275
6.541,2.00925,0.6875,0.125,0.5625,4.03,1.00815,0.6,0.1375,0.4625
4.898,1.9035,1.0875,0.1,0.9875,3.596,1.17735,0.3875,0.1125,0.275
5.766,1.58625,0.7,0.225,0.475,3.472,2.0586,0.9625,0.1,0.8625
7.626,1.8048,1.05,0.0875,0.9625,6.231,1.3959,0.5,0.1125,0.3875
7.967,1.54395,1.0875,0.1125,0.975,3.007,1.33245,0.7875,0.1125,0.675
8.773,2.29125,1.0125,0.15,0.8625,5.239,1.31835,0.75,0.05,0.7
7.409,1.8612,0.9,0.125,0.775,5.425,0.6204,0.6125,0.0875,0.525
6.82,1.5369,0.6375,0.0875,0.55,2.945,0.65565,0.3875,0.1125,0.275
3.782,0.21855,0.6875,0.0625,0.625,3.007,0.846,0.8,0.0625,0.7375
6.944,2.05155,1.0625,0.1,0.9625,6.727,1.0011,0.7375,0.1125,0.625
7.595,2.4816,1.025,0.1375,0.8875,3.658,0.82485,0.35,0.075,0.275
7.254,1.7766,0.925,0.1,0.825,4.898,1.54395,0.975,0.1,0.875
6.076,1.81185,0.575,0.0875,0.4875,5.394,0.846,0.7,0.125,0.575
5.456,0.9729,0.8375,0.0625,0.775,4.34,0.74025,0.375,0.0875,0.2875
4.805,1.3254,0.8,0.0875,0.7125,4.991,1.30425,0.6,0.1375,0.4625
6.262,1.5228,1,0.0875,0.9125,2.914,1.3254,0.4125,0.1125,0.3
7.285,1.67085,0.8125,0.1,0.7125,2.108,1.4382,0.8375,0.0875,0.75
5.921,1.5792,0.65,0.0875,0.5625,4.495,0.8037,0.3875,0.075,0.3125
3.906,1.86825,0.9375,0.1375,0.8,3.317,0.9588,0.4,0.1125,0.2875
7.254,1.8189,0.9125,0.1125,0.8,2.604,1.02225,0.45,0.1125,0.3375
5.611,1.5792,0.75,0.125,0.625,4.185,0.9588,0.5,0.1,0.4
6.262,1.3536,1.0125,0.1,0.9125,2.976,1.17735,0.9,0.0875,0.8125
5.735,1.4382,0.5875,0.1,0.4875,5.921,0.7332,0.6125,0.1,0.5125
4.526,0.9588,0.9875,0.075,0.9125,2.108,0.5922,0.4625,0.1,0.3625
6.045,1.52985,0.9125,0.0875,0.825,2.945,0.7896,0.6875,0.0625,0.625
8.215,1.3818,1.1,0.1,1,5.146,0.987,0.6625,0.1125,0.55
5.177,1.82595,0.6625,0.0875,0.575,5.27,0.7896,0.4875,0.125,0.3625
6.758,1.9176,0.65,0.0875,0.5625,3.286,0.85305,0.5625,0.1375,0.425
4.5396,1.128375,1.5625,0.3375,1.225,3.875,1.1985,0.5,0.1125,0.3875
5.3544,1.541375,0.65,0.1875,0.4625,1.798,0.7332,0.675,0.0875,0.5875
6.402,1.475,1.1125,0.1375,0.975,4.092,0.8601,0.7,0.075,0.625
5.6454,1.172625,0.975,0.125,0.85,5.084,0.85305,0.675,0.1125,0.5625
4.4232,1.187375,0.85,0.2,0.65,4.495,0.66975,0.625,0.1125,0.5125
6.7803,0.774375,0.8875,0.1125,0.775,4.464,0.6063,0.55,0.15,0.4
5.9655,1.829,1.225,0.15,1.075,3.286,0.65565,0.75,0.1,0.65
6.2565,0.8555,0.9625,0.1375,0.825,4.836,0.7896,0.6625,0.1,0.5625
5.8782,0.826,1.1875,0.1375,1.05,6.076,1.0152,0.5875,0.1375,0.45
6.984,1.039875,0.975,0.1125,0.8625,3.379,0.7332,0.4625,0.1125,0.35
5.7618,1.062,0.85,0.175,0.675,2.945,0.8742,0.7,0.1,0.6
5.3544,1.615125,1.0625,0.1375,0.925,3.1,0.4371,0.5125,0.0875,0.425
4.7433,0.81125,0.975,0.1125,0.8625,5.332,1.0434,0.575,0.075,0.5
6.3438,1.60775,1.075,0.175,0.9,3.596,0.7614,0.4,0.1125,0.2875
6.4311,2.065,1,0.2875,0.7125,4.371,1.2972,0.575,0.1,0.475
4.8015,1.18,0.925,0.225,0.7,2.325,0.9588,0.4375,0.0875,0.35
3.7248,0.649,0.65,0.15,0.5,2.914,1.02225,0.4625,0.0875,0.375
4.1322,1.718375,0.9625,0.125,0.8375,2.728,1.93875,0.45,0.025,0.425
5.0925,1.888,0.95,0.2125,0.7375,2.201,0.9024,0.3375,0.0875,0.25
5.5581,1.806875,0.8125,0.2375,0.575,2.914,1.6215,0.4125,0.075,0.3375
4.8597,1.77,0.975,0.2,0.775,2.852,1.4523,0.6375,0.0625,0.575
5.1507,1.7995,1.0875,0.1625,0.925,3.596,1.31835,0.5,0.075,0.425
6.0528,2.3895,1.125,0.2125,0.9125,2.573,0.5358,0.05,0.025,0.025
7.0422,0.8555,0.8625,0.1125,0.75,3.255,2.37585,0.4375,0.1125,0.325
5.8782,1.1505,1.05,0.1875,0.8625,1.612,1.41,0.55,0.0875,0.4625
5.7327,1.792125,0.9625,0.1125,0.85,4.03,0.5922,0.125,0.0875,0.0375
4.8015,1.475,0.325,0.175,0.15,1.24,1.7484,0.5875,0.0625,0.525
1.5714,0.3245,0.75,0.0625,0.6875,3.286,2.3406,0.45,0.0375,0.4125
4.0158,1.497125,0.825,0.1125,0.7125,3.472,1.75545,0.3375,0.1625,0.175
4.2486,1.5045,0.7875,0.2375,0.55,0.961,1.27605,0.8125,0.075,0.7375
4.7433,0.936625,1.175,0.3125,0.8625,6.758,1.3536,0.625,0.1,0.525
5.6745,2.042875,1.05,0.175,0.875,1.829,2.0586,0.5,0.0625,0.4375
4.365,2.013375,1.0875,0.25,0.8375,1.953,1.0857,0.45,0.0625,0.3875
6.8676,0.936625,0.9125,0.125,0.7875,4.619,3.15135,0.4125,0.2,0.2125
4.9179,1.357,0.85,0.125,0.725,0.217,1.50165,0.5125,0.0625,0.45
3.2592,0.995625,0.8,0.1375,0.6625,4.03,2.12205,0.575,0.1125,0.4625
5.3253,1.04725,0.9125,0.1125,0.8,2.635,0.6204,0.05,0.025,0.025
5.4126,1.113625,0.925,0.1375,0.7875,3.875,2.70015,0.6,0.1375,0.4625
5.4708,2.301,1.1875,0.2375,0.95,0.899,1.6074,0.4,0.075,0.325
5.0052,0.78175,0.9375,0.1625,0.775,1.767,0.6486,0.625,0.075,0.55
5.5872,1.357,0.8375,0.1625,0.675,3.348,1.96695,0.825,0.0375,0.7875
4.7433,1.054625,0.6625,0.1375,0.525,4.805,0.9024,0.625,0.1,0.525
4.365,1.46025,1.0125,0.1125,0.9,2.542,1.551,0.9625,0.0625,0.9
3.9867,1.121,0.8125,0.1875,0.625,5.735,0.8742,0.4125,0.1,0.3125
3.2883,0.9735,0.7,0.1125,0.5875,3.069,1.0434,0.5125,0.15,0.3625
4.3068,0.936625,0.9875,0.125,0.8625,2.852,0.9588,0.425,0.125,0.3
4.5978,1.534,1.1875,0.225,0.9625,2.728,1.551,0.65,0.125,0.525
5.7909,1.2685,1.1125,0.175,0.9375,3.751,0.8742,0.6375,0.0875,0.55
5.4417,0.907125,0.65,0.1875,0.4625,5.859,1.4664,0.7,0.1375,0.5625
3.3174,1.475,0.9,0.125,0.775,3.565,0.8883,0.7,0.1,0.6
5.9364,1.7405,0.9,0.1375,0.7625,4.712,0.31725,0.4625,0.2,0.2625
4.6851,1.416,0.725,0.175,0.55,2.542,0.74025,0.9625,0.2,0.7625
6.169,1.00815,0.9875,0.1625,0.825,3.658,0.7473,0.425,0.1375,0.2875
7.843,1.41,1.0375,0.2125,0.825,1.302,1.0434,0.325,0.0625,0.2625
4.495,1.51575,1.1,0.225,0.875,3.038,0.7896,0.425,0.075,0.35
6.665,1.2972,0.5875,0.1875,0.4,3.534,0.93765,0.7125,0.075,0.6375
7.533,2.8764,1.4,0.2625,1.1375,4.743,0.7332,0.55,0.1375,0.4125
6.572,1.62855,0.925,0.2,0.725,2.573,0.7896,0.4625,0.1,0.3625
4.526,1.24785,1.125,0.2125,0.9125,3.441,0.75435,0.4125,0.1375,0.275
6.324,1.65675,0.9125,0.2,0.7125,3.069,1.4805,0.3,0.1,0.2
5.549,0.4371,1.2125,0.1375,1.075,1.736,1.0011,0.525,0.1,0.425
5.549,1.1844,1.1625,0.1,1.0625,3.41,1.2126,0.625,0.075,0.55
5.425,1.3254,0.9375,0.1875,0.75,4.185,1.4664,0.4,0.0625,0.3375
5.828,1.27605,1.0125,0.2125,0.8,3.038,0.987,0.5125,0.1,0.4125
5.673,1.6638,1.2125,0.1,1.1125,3.72,0.8178,0.525,0.1,0.425
6.076,1.24785,0.9375,0.1625,0.775,3.224,0.7614,0.525,0.1375,0.3875
5.611,0.5781,0.95,0.2875,0.6625,2.635,0.8178,0.4875,0.0875,0.4
3.441,0.72615,0.7625,0.2125,0.55,3.503,0.6768,0.4375,0.0875,0.35
4.34,0.987,0.925,0.0875,0.8375,3.007,1.0152,0.55,0.0625,0.4875
6.479,1.67085,0.725,0.1125,0.6125,2.883,0.5499,0.3125,0.1,0.2125
4.867,0.8319,0.7,0.1125,0.5875,3.627,1.0434,0.6,0.1125,0.4875
